门店名（MJ统一）,门店编码（MJ）,门店地址（MJ统一）,大区,片区,区域,缺失值统计,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,品牌渠道
C101430爱婴岛中山星宝店,20391168,中山市沙溪镇星宝路8号星宝明珠花园35栋6号商铺,华南区,广佛中,中山珠海,0,48953.0,36118.5,57382.0,43859.0,47422.0,46447.8,44708.5,47554.0,39077.5,43338.5,37022.0,37589.5,56092.0,32679.0,50750.5,42911.0,40851.0,56321.5,51364.0,44899.0,52736.0,32303.02,45843.02,46712.96,44637.0,31860.0,51469.02,38178.0,42929.0,30581.0,22561.0,24244.0,21490.0,37859.0,13578.0,19605.0,17263.0,17667.0,17906.0,爱婴岛
C101516爱婴岛惠东店,20522111,惠州市惠东县平山广汕路惠东保健院对面,华南区,深莞惠,惠州河源,0,102927.0,92365.0,100470.0,107230.5,108463.0,111090.0,106267.86,96936.5,111230.0,99279.5,97475.0,120963.0,111453.5,89119.5,75756.0,100037.0,98735.62,94878.0,90730.0,84424.5,73058.0,66350.04,70496.06,84176.98,130571.08,60141.0,87559.02,81458.0,101655.0,88579.0,61289.0,66139.0,50570.0,89129.0,94048.0,81666.0,90501.0,84928.0,24653.0,爱婴岛
C101517爱婴岛仲恺店,20522413,惠州市仲恺时尚公园广场,华南区,深莞惠,惠州河源,0,88249.0,81208.5,67007.0,91764.0,80475.5,75017.5,66198.0,82702.5,92738.0,84512.0,104595.5,111501.5,138080.0,70417.0,103670.0,72188.5,99900.0,94019.0,103602.0,85275.0,83472.02,85267.04,94322.26,91898.02,114755.0,80322.0,125685.0,72965.0,106627.0,117556.0,76292.0,66856.0,98136.0,81246.0,84837.0,60771.0,85169.0,55866.0,103217.0,爱婴岛
C101608爱婴岛花都狮岭加盟店,20690923,广东省广州市花都区狮岭镇康政西路桂华楼爱婴岛,华南区,广佛中,广州,0,35711.5,44234.5,49824.5,35128.5,46922.5,61237.0,51503.5,44752.5,52500.8,58012.3,51050.5,42467.5,62478.5,61133.5,48692.0,41110.5,58380.5,41458.5,47353.0,37845.0,39138.0,39566.04,45231.02,42346.0,70877.02,40535.0,77613.0,57958.0,41198.0,40398.0,63848.0,40038.0,44636.0,51022.0,68805.0,58816.0,62963.0,58540.0,56554.0,爱婴岛
C101609爱婴岛小榄妇幼店,20403828,广东省中山市小榄镇兴宁南路2号(小榄人民医院东门)爱婴岛（小榄妇幼店）,华南区,广佛中,中山珠海,0,125169.44,88180.82,98953.98,83615.0,104984.5,114202.5,97587.5,65962.0,117049.5,89637.0,124634.0,102680.5,127519.5,87440.5,119480.0,121520.0,105759.0,124007.5,107202.0,113479.5,81855.0,105857.12,103263.14,95685.02,101801.0,72675.0,77250.0,62404.0,104351.0,102065.0,84328.0,99259.0,64379.0,77110.0,92665.0,71097.0,81222.0,68777.0,76648.0,爱婴岛
C101855爱婴岛西乡店（加盟）,20522687,深圳市宝安区西乡,华南区,深莞惠,深圳,0,81284.0,85781.0,106294.4,76679.96,104897.5,98835.9,101595.7,88787.5,111408.1,84999.9,144507.0,82855.5,115335.0,65660.5,87687.5,70312.0,81002.5,79829.0,68594.0,83534.0,67819.0,69364.04,63549.0,68284.98,88217.0,56719.0,64532.0,63599.04,75426.0,122272.0,57472.0,74185.02,76255.0,71881.0,91522.0,62876.0,73293.0,62693.0,51871.0,爱婴岛
C101858爱婴岛秦淮医院店,20226255,江苏省南京市秦淮区许家巷爱婴岛,华东区,江苏,南京镇江扬州,0,52190.0,48498.0,53010.0,39171.0,54248.0,62209.0,61460.0,64440.5,67821.0,63945.5,65447.0,59568.5,80668.0,51381.0,65332.0,64235.0,71570.0,60085.0,808.0,52211.0,54530.5,58064.04,53150.0,47187.0,27243.0,47614.0,49613.0,62405.0,60703.0,58631.0,58117.0,58114.0,61451.0,63248.0,60486.0,15669.0,60977.0,60524.0,82328.0,爱婴岛
C101910爱婴岛顺德新龙江店,11053170,广东省佛山市顺德区龙江镇丰华北路155号（盈信广场对面）,华南区,广佛中,佛山,0,77800.0,68426.0,72756.48,69758.98,69203.0,85795.42,79798.1,83256.74,79756.08,63350.5,90953.98,84164.0,91901.5,58748.0,89862.0,85923.0,82408.0,90195.5,81799.5,67248.0,64487.0,70518.54,69255.64,84465.02,101271.02,57545.0,92298.0,99467.0,72277.0,80165.0,84602.0,73076.0,64217.0,91429.0,82138.0,82987.0,70898.0,68728.0,64706.0,爱婴岛
C101979苏州爱婴岛永旺店,20269016,苏州市吴中区越溪镇苏震桃路188号永旺梦乐城吴中购物中心346-348号商铺,华东区,江苏,苏州吴江常熟昆山,0,80888.0,60698.96,69667.0,60952.5,63453.0,80164.5,49358.5,58350.0,71576.0,74779.5,54998.5,60618.0,58861.0,49786.0,64833.0,64116.0,60679.0,61005.0,64397.0,65328.0,63470.0,70765.0,63799.0,62393.0,59390.0,42319.0,64176.0,65927.0,68339.0,76854.0,70792.0,64350.0,63704.0,64544.0,67174.0,65365.0,63342.0,62837.0,-2874.0,爱婴岛
C101981爱婴岛常州麻巷店,20226277,天宁区麻巷32号,华东区,江苏,常州,0,71596.72,52170.86,65892.36,66954.0,75953.76,53430.82,59834.54,44470.72,94173.94,85165.0,48388.5,54107.5,58252.0,51589.0,46548.5,107890.5,184303.0,62961.0,70086.5,97139.0,56129.0,25531.0,47965.02,49103.0,42201.0,29728.0,80325.0,91248.0,56438.0,75987.0,82180.0,86682.0,56996.0,71958.0,80771.0,68126.0,53061.0,57285.0,65918.0,爱婴岛
C101991爱婴岛江门星河店,20141842,江门市星河路,华南区,粤西,江门,0,109744.0,77923.0,114573.5,85930.0,96811.0,87798.7,83026.5,75157.8,81816.5,63212.0,67883.0,81835.5,92116.5,70374.0,81192.0,70623.0,70459.0,71575.5,64574.5,65195.5,72814.0,70039.0,60137.0,70282.02,73310.98,63975.92,80833.0,58953.0,65321.98,69150.0,79638.0,77691.0,88087.0,87222.0,94549.0,63300.0,76395.0,66542.0,61945.0,爱婴岛
C101992爱婴岛新会知政店,20141843,江门市新会区知政北路,华南区,粤西,江门,0,39278.5,35412.0,37176.5,41468.98,51046.0,62135.6,62431.5,62086.0,64928.5,63796.0,57930.0,69923.0,65728.5,61479.5,63691.0,61913.0,64974.0,61315.5,64860.0,65919.0,81167.5,62842.0,49720.02,62709.0,68098.02,64602.0,78560.0,45369.0,71415.0,68281.0,71207.0,68942.0,74663.0,57949.0,67197.0,60776.0,62072.0,50267.0,61009.0,爱婴岛
C101994爱婴岛中山天悦城店,20522423,中山市石岐西区天悦城内,华南区,广佛中,中山珠海,0,95541.98,85074.82,91808.5,92439.0,94131.0,97923.9,86454.0,96018.5,101145.0,81321.5,101608.5,98587.0,128980.0,82157.5,108941.5,93048.5,92921.5,90855.5,81274.0,102041.5,75610.02,85350.1,87537.06,82021.1,118209.04,86327.0,70961.02,75405.04,70602.0,82293.0,76680.0,55427.0,76044.0,72749.0,86770.0,61581.0,68798.0,54881.0,55074.0,爱婴岛
C102050爱婴岛韶关曲江沿堤二店,20593882,韶关市曲江区马坝镇沿堤二路妇幼保健院旁,华南区,广佛中,清远韶关,0,51867.98,45747.0,85715.5,59656.0,91985.0,88307.0,92602.0,89441.0,96010.5,102765.5,76510.0,106475.0,120796.5,79317.0,102388.5,69000.0,81287.0,73667.0,-2574.0,14938.0,60241.5,53650.0,52290.0,54506.5,65501.0,42055.0,65696.0,62784.0,56146.02,62319.0,54506.0,57165.0,64699.0,54537.0,60237.0,53577.0,63141.0,51362.0,52308.0,爱婴岛
C102132爱婴岛顺德容奇大道店,20113443,广东省佛山市顺德区容桂大道北99号爱婴岛,华南区,广佛中,佛山,0,96378.62,98602.92,99934.44,105111.44,100396.4,102622.3,90313.3,97383.0,81055.2,81965.0,89024.48,100063.5,119163.5,81252.0,103999.5,85621.5,81697.0,83398.0,83895.0,65375.0,62129.0,81107.0,80691.0,80438.84,77402.02,92074.0,86466.06,74363.0,81912.0,70253.0,80711.02,92855.0,107718.0,113922.0,122240.0,95069.0,78797.0,84513.0,80357.0,爱婴岛
C102161爱婴岛顺德伦教店,11053022,佛山市顺德区伦教镇伦常路,华南区,广佛中,佛山,0,81812.5,58809.0,80190.5,64325.0,75861.0,81220.0,70509.0,87153.5,81428.5,74390.0,84916.5,85265.0,97220.0,71791.5,85322.0,91551.0,94345.5,96703.5,83269.5,85652.0,105930.04,87050.04,85866.04,90482.0,147581.02,100055.0,97905.0,103561.0,99005.0,153838.0,73007.0,115528.0,89686.0,89464.0,82575.0,83014.0,83553.0,62248.0,62831.0,爱婴岛
C102164爱婴岛中山三乡店,11819026,中山市三乡镇顺昌购物广场一楼,华南区,广佛中,中山珠海,0,-5021.96,57530.0,106287.0,106836.5,117311.5,124884.6,100470.5,112893.1,127544.1,113919.2,133033.6,134252.1,182493.9,120088.5,151201.4,150931.9,172939.0,162861.5,162539.5,153065.0,146706.0,144349.02,160156.08,165588.12,205649.0,108443.0,178321.0,157669.0,167003.0,170397.0,144826.0,188547.0,180762.0,174214.0,186895.0,139099.0,152943.0,128982.0,139250.0,爱婴岛
C102189爱婴岛东莞虎门店,20138427,东莞市虎门大道能源华庄109号1栋107号,华南区,深莞惠,东莞,0,179132.0,170484.0,210059.0,193501.53,168796.5,145826.5,138992.0,174024.59,125089.06,131997.03,126085.53,140985.5,151875.36,103417.5,139536.06,150247.0,146108.03,142144.33,137528.03,149275.83,204559.36,142873.0,133123.12,144895.92,239747.58,134393.02,255475.96,211080.0,212861.0,209429.0,196867.0,223854.0,216189.0,185404.0,219186.0,155525.0,205184.0,154097.0,204118.0,爱婴岛
