月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
(3046)灌云人民路华润苏果购物广场(807001)???购物广场,32227.451,17094.33,30028.266,32869.145,17782.303,17772.018,21011.254,13620.11,15771.638,20089.006,23861.785,13094.22,灌云县,东区,苏沪区,HRWJ-00165,苏果,12,1.0
(中山店)昆山润华商业有限公司,37963.285,22404.092,60672.72,23143.578,19889.648,28634.791,23518.73,44189.543,24842.025,31043.756,34425.945,27568.047,中山,南区,粤西区,RTM-0107,大润发,12,1.0
(北海店)昆山润华商业有限公司,66162.3,29020.209,81687.88,42100.434,35124.496,6251.21,42733.74,42857.88,17419.676,44919.598,52983.105,48223.92,北海,南区,广西区,RTM-0120,大润发,12,1.0
(厚街店)昆山润华商业有限公司,58619.977,22296.473,81703.17,35996.688,40020.99,47982.074,21011.254,61205.16,36257.69,44110.652,41833.2,43536.15,东莞,南区,粤赣区,RTM-0125,大润发,12,1.0
(厦门店)昆山润华商业有限公司,49808.18,15575.374,36480.438,26439.04,18738.559,24271.383,25562.207,21360.582,17419.676,17974.451,23861.785,20023.078,厦门,南区,福建区,RTM-0117,大润发,12,1.0
(国兴店)昆山润华商业有限公司,108123.9,80032.875,191638.22,90040.016,91406.2,90891.055,89429.11,99371.32,17419.676,119962.31,101561.68,100755.484,海口,南区,粤赣区,RTM-0119,大润发,12,1.0
(国贸店)昆山润华商业有限公司,25403.572,32307.205,81489.32,34857.605,35226.508,6251.21,30771.969,80446.76,68456.39,89011.375,66160.945,24383.543,海口,南区,粤赣区,RTM-0118,大润发,12,1.0
(新会店)昆山润华商业有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,68845.516,72624.89,69171.49,江门,南区,粤西区,RTM-0114,大润发,3,0.25
(新塘店)昆山润华商业有限公司,50787.117,30274.3,46555.555,26984.697,21475.771,36802.465,27804.098,48520.35,35996.9,37273.035,41987.17,33744.035,广州,南区,湖广区,RTM-0115,大润发,12,1.0
(樟木头店)昆山润华商业有限公司,88749.87,22296.473,131467.23,55986.184,59428.39,58484.832,65634.26,82154.086,66256.56,85860.695,83930.44,64552.45,东莞,南区,粤赣区,RTM-0154,大润发,12,1.0
(海三店)佛山市南海润瑞商业有限公司,38405.07,18634.92,48972.78,19743.16,21061.76,28047.447,18234.02,39182.035,17419.676,32329.055,30798.475,33285.793,佛山,南区,粤西区,RTM-0156,大润发,12,1.0
(漳州店)昆山润华商业有限公司,22993.914,12419.268,30503.059,17525.95,14005.412,19096.154,12820.473,29045.016,19059.621,23248.77,22256.062,15488.366,漳州,南区,福建区,RTM-0144,大润发,12,1.0
(潮州店)昆山润华商业有限公司广州黄埔分公司,72078.72,22296.473,84837.65,48665.195,21475.771,56391.45,50435.61,84478.37,48935.164,61790.2,63768.67,42900.49,潮州,南区,粤赣区,RTM-0123,大润发,12,1.0
(番禺店)昆山润华商业有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,17419.676,84290.945,95179.36,90864.01,广州,南区,湖广区,RTM-0124,大润发,3,0.25
(肇庆店)昆山润华商业有限公司,25403.572,47573.41,74159.89,21154.787,50679.76,64532.062,62428.383,82568.96,48285.92,62885.14,62037.156,51031.242,肇庆,南区,粤西区,RTM-0112,大润发,12,1.0
(花都店)昆山润华商业有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,68000.72,23861.785,83663.52,广州,南区,湖广区,RTM-0110,大润发,3,0.25
(韶关店)昆山润华商业有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,24433.902,92032.8,74197.36,韶关,南区,粤西区,RTM-0116,大润发,3,0.25
(龙华店)昆山润华商业有限公司,53026.695,22296.473,72130.83,29799.957,21475.771,35888.094,28005.812,47820.355,34648.664,44501.36,42729.66,43702.215,深圳,南区,粤赣区,RTM-0111,大润发,12,1.0
11127 荣顺家乐超市薛家店(北)A,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,21011.254,8.226378e-05,6.137827e-05,-0.00045141764,10283.876,6275.6973,常州,东区,苏沪区,SN-02107,经销商,2,0.16666666666666666
2540沃尔玛昆明人民西路店,31377.826,32718.686,53326.844,28602.564,27832.273,29356.988,7.40332e-05,8.226378e-05,6.137827e-05,24433.902,59950.57,51679.348,昆明,西区,云贵区,WAL-N-00096,沃尔玛,9,0.75
30001-0001-江苏大统华购物中心有限公司0001,10505.058,13024.554,59259.395,16545.137,21475.771,7918.305,8115.346,11030.002,6834.498,8614.041,9701.947,6284.097,宜兴,东区,苏沪区,NC-00114,大统华,12,1.0
30001-0004-丹阳华地百货有限公司(大统华超市)0004,15835.453,18912.705,36349.195,20188.432,11377.556,18494.928,12417.241,23347.164,11450.941,12356.018,20236.277,7523.2256,丹阳,东区,苏沪区,SN-01840,大统华,12,1.0
30001-03-金坛大统华购物中心有限公司1087,19917.953,23343.812,93774.3,19654.158,13729.721,18296.398,19407.016,24013.191,13201.534,16944.941,23532.729,10083.578,常州,东区,苏沪区,NC-00110,大统华,12,1.0
30001-03a-金坛大统华购物中心有限公司-西门店2,9768.281,13037.904,31839.926,10828.113,8952.228,9809.858,11081.495,23347.164,7092.529,24433.902,12027.14,5009.397,常州,东区,苏沪区,SN-04905,大统华,12,1.0
30001-05-溧阳大统华购物中心有限公司1058,19330.68,26432.783,46555.555,21154.787,14084.962,22025.182,15353.308,33936.168,15235.931,13485.461,29077.904,24383.543,溧阳,东区,苏沪区,NC-00113,大统华,12,1.0
30001-10-江苏大统华购物中心有限公司-丁山分公司,25403.572,17990.084,55999.58,20806.367,10483.557,14221.943,13859.334,22419.738,12217.078,12074.206,19326.441,24383.543,宜兴,东区,苏沪区,NC-00116,大统华,12,1.0
30001-31-无锡八佰伴商贸中心有限公司,25403.572,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,9601.466,14214.05,13046.341,9160.494,无锡,东区,苏沪区,SN-06205,GT-MT,4,0.3333333333333333
30001-39-江苏大统华购物中心有限公司宜兴城东店0022,13630.328,25192.822,73597.734,14231.105,8242.369,13001.581,12292.842,23909.113,17419.676,6961.645,23861.785,24383.543,宜兴,东区,苏沪区,SUR-N-00970,大统华,12,1.0
50001-33-新区天港百货超市(硕放华联),5570.6694,73156.17,25034.018,21154.787,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,24383.543,无锡,东区,苏沪区,SN-01948,GT-MT,3,0.25
D天华世纪城H86,15124.893,12470.406,25042.314,8124.5234,7654.1914,9873.467,21011.254,10214.731,17419.676,19481.406,13419.365,11096.207,杭州,东区,浙江区,JIA-0025,浙江联华,12,1.0
D杭州天城东路店,14477.498,13768.761,29341.756,7162.2134,6701.606,6771.8833,5889.0522,7802.448,10424.275,24433.902,9619.548,24383.543,杭州,东区,浙江区,JIA-0083,浙江联华,12,1.0
D滨江江晖路店,25403.572,17488.387,46555.555,13456.054,9679.384,6251.21,9276.261,13746.964,12428.736,15449.791,8.407705e-05,8.591547e-05,杭州,东区,浙江区,HZ-00769,浙江联华,10,0.8333333333333334
JUSCO合肥路店,32771.797,30259.941,26477.076,20671.121,28975.924,25351.844,25650.926,25910.17,25910.17,26999.926,28160.342,20055.016,青岛,北区,鲁东区,JSK-0010,GT-MT,12,1.0
JUSCO黄岛新海岸店,19113.111,45297.254,21737.168,28705.541,30389.35,25214.52,28788.016,30433.098,33773.082,33901.26,34767.258,24383.543,青岛,北区,鲁东区,LYR-N-03576,GT-MT,12,1.0
Lotus三元里店,8.950954e-05,22296.473,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,62882.08,73374.19,41162.66,119962.31,101561.68,25079.416,广州,南区,湖广区,LOT-0053,易初莲花,6,0.5
Lotus东厦店,10948.95,11380.412,46555.555,10180.079,21475.771,8300.21,12395.996,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,汕头,东区,湖北区,YDR-N-00617,易初莲花,7,0.5833333333333334
Lotus南海店,35640.445,35634.582,46555.555,20528.135,21475.771,32727.336,44673.15,23347.164,17419.676,38004.637,20342.754,23010.172,佛山,南区,粤西区,LOT-0060,易初莲花,12,1.0
Lotus天河店,29024.783,21850.8,19832.479,12072.561,15000.22,6251.21,16455.541,11814.846,12537.273,-0.00045141764,8.407705e-05,8.591547e-05,广州,南区,湖广区,LOT-0054,易初莲花,9,0.75
Lotus揭阳店,25403.572,23868.844,46555.555,8438.431,17860.959,19069.342,21998.896,20025.984,14562.638,18560.486,13927.551,7062.4614,汕头,南区,粤赣区,LOT-0058,易初莲花,12,1.0
Lotus澄海店,16529.1,11318.697,46555.555,9108.938,21475.771,10076.188,19160.535,12395.466,17419.676,12694.849,4991.6577,5167.333,汕头,南区,粤赣区,LOT-0057,易初莲花,12,1.0
Lotus花都店,24896.89,22241.234,40351.03,10746.224,29346.512,14559.278,21011.254,36032.297,18538.115,11081.73,58983.934,35113.363,广州,南区,湖广区,LOT-0055,易初莲花,12,1.0
Lotus黄岐店,30459.889,38714.42,38725.457,11112.533,29417.55,6251.21,30247.076,23886.441,21922.014,39191.562,15310.625,12734.61,佛山,南区,粤西区,LOT-0062,易初莲花,12,1.0
MART新湖店,11243.982,16344.68,83686.13,16797.451,13066.802,8399.659,12995.493,9384.3545,13539.679,9442.113,23861.785,24383.543,苏州,东区,苏沪区,HROL-N-00018,"华润OLE, 华润",12,1.0
OLE上海万象城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,5450.5444,12809.35,11536.735,9123.993,10731.986,上海,东区,苏沪区,HROL-N-00002,华润OLE,5,0.4166666666666667
OLE深圳海雅缤纷城店,25403.572,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,5037.549,3924.5315,3625.382,8255.023,5763.564,深圳,南区,粤赣区,HROL-N-00016,华润OLE,5,0.4166666666666667
Olé南宁万象城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,24310.95,26500.746,31356.697,36315.332,38059.113,南宁,南区,广西区,SC-10768,华润OLE,5,0.4166666666666667
Olé广州天汇广场店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,18211.072,17673.877,22483.01,25040.674,24383.543,广州,南区,湖广区,HROL-N-00007,华润OLE,5,0.4166666666666667
Olé广州太古汇店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,19025.73,15229.872,19028.662,20294.094,16338.441,广州,南区,湖广区,SC-07600,华润OLE,5,0.4166666666666667
Olé深圳万象城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,11603.809,9826.279,15597.871,23861.785,11540.922,深圳,南区,粤赣区,SC-00983,华润OLE,5,0.4166666666666667
Olé深圳万象天地店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,12333.215,14717.393,18278.44,17636.46,24383.543,深圳,南区,粤赣区,HRWJ-N-00446,华润OLE,5,0.4166666666666667
Olé深圳壹方城店,8.950954e-05,7.856167e-05,0.00016403859,21154.787,7.566992e-05,-0.00064453157,7.40332e-05,16034.014,20252.807,30430.244,23861.785,27366.287,深圳,南区,粤赣区,HROL-N-00003,华润OLE,5,0.4166666666666667
Olé深圳深业上城店,8.950954e-05,22296.473,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,8696.45,10057.639,11876.511,11692.751,19024.908,深圳,南区,粤赣区,HROL-N-00009,华润OLE,5,0.4166666666666667
Olé深圳益田假日店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,8.226378e-05,10076.818,10602.078,13794.239,12668.643,深圳,南区,粤赣区,SC-00984,华润OLE,4,0.3333333333333333
Olé贵阳国贸店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,8573.138,27204.146,15140.131,13620.025,14369.089,贵阳,西区,云贵区,SHZ-01357,华润OLE,5,0.4166666666666667
Olé长沙国金店,8.950954e-05,7.856167e-05,46555.555,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,9896.132,10633.461,10129.62,9102.008,长沙,南区,湖广区,HRWJ-N-00470,华润OLE,4,0.3333333333333333
PF002-华联吉买盛购物有限公司闸北店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,29180.549,30240.092,11341.536,上海,东区,苏沪区,JMS-0013,华联吉买盛,3,0.25
PF009-华联吉买盛购物有限公司曹杨店,25403.572,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,31909.195,30635.617,11830.098,上海,东区,苏沪区,JMS-0001,华联吉买盛,3,0.25
PF011-华联吉买盛购物有限公司江湾店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,29924.51,30688.648,11055.91,上海,东区,苏沪区,JMS-0010,华联吉买盛,3,0.25
XYH郑陆店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,8.226378e-05,17419.676,5845.6753,20189.72,5312.448,常州,东区,苏沪区,SN-00796,GT-MT,3,0.25
Z杭州星光城店,19793.45,12939.815,30927.803,15748.636,6641.3716,11459.01,9495.782,11537.421,12214.011,18851.262,11628.483,12127.155,杭州,东区,浙江区,ZHR-N-00721,浙江联华,12,1.0
[0169]星港名都购物广场$SC-16952,19284.217,20701.992,46555.555,10275.155,10451.974,9043.308,14541.137,16367.368,12983.541,16322.199,16174.568,18563.598,中山,南区,粤西区,YXR-N-02439,壹加壹,12,1.0
blt深圳龙岗万科店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,12863.877,15613.976,17196.531,17008.773,18555.344,深圳,南区,粤赣区,HRWJ-N-00178,华润OLE,5,0.4166666666666667
sp@ce东莞东坑店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,18436.463,20679.105,19106.785,12905.103,东莞,南区,粤赣区,YHR-N-01217,天虹,4,0.3333333333333333
sp@ce新安优城店,8163.658,12532.381,26661.354,7882.1465,11875.238,7333.375,6161.9644,7847.0146,17419.676,11357.006,7953.601,7694.619,深圳,南区,粤赣区,YHR-N-01824,天虹,12,1.0
sp@ce福永方元城店,4500.0166,6988.5093,24629.955,7139.536,8862.176,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,深圳,东区,湖北区,YHR-N-06682,天虹,5,0.4166666666666667
七一酱园综合购物,30758.174,25503.627,29047.982,25763.775,25451.264,21988.586,21922.055,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,26241.09,乌鲁木齐,西区,西北区,NC-01004,GT-MT,8,0.6666666666666666
七台河大润发商业有限公司,21731.006,6730.4355,46555.555,8438.857,9980.603,12217.131,13883.819,12429.251,7721.996,14974.522,14777.576,17060.64,七台河,北区,东北区,RTM-0309,大润发,12,1.0
万客隆超市万达店,24158.885,12792.482,13649.094,7.453894e-05,31149.953,14710.976,21527.861,19281.047,18085.025,30410.229,23252.879,22893.477,吉林,北区,东北区,HJR-N-00800,GT-MT,11,0.9166666666666666
万德隆上亿店,8186.0806,6450.5913,46555.555,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,南阳,北区,河南区,LYR-N-06820,万德隆,3,0.25
万德隆摩根店,9889.845,13210.263,12269.053,8667.558,8081.1455,9150.497,13113.873,13848.826,11559.544,13714.034,5243.882,5178.0957,南阳,北区,河南区,LYR-N-02744,万德隆,12,1.0
万德隆麒麟店,25403.572,10729.907,11943.322,8507.464,4840.051,8330.174,21011.254,7640.6377,11062.589,14132.507,23861.785,6158.1265,南阳,北区,河南区,LYR-N-06819,万德隆,12,1.0
万润发华夏店,22854.53,25916.352,24005.033,20707.445,21475.771,26263.03,25192.602,23347.164,14300.51,6550.326,9854.665,390.47772,淮安,东区,苏沪区,HA-00011,GT-MT,12,1.0
三水万达广场店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,4987.864,5062.1924,23861.785,4949.111,佛山,南区,粤西区,YXR-N-01925,嘉荣超市,4,0.3333333333333333
三水大润发,46806.305,22092.246,46555.555,25868.596,21431.23,22658.334,21011.254,45733.65,20309.863,31509.28,28976.127,22941.135,佛山,南区,粤西区,RTM-0201,大润发,12,1.0
上冈隆世达超市,25403.572,7.856167e-05,0.00016403859,10499.209,91406.2,90891.055,89429.11,8.226378e-05,6.137827e-05,-0.00045141764,23861.785,24383.543,盐城,东区,苏沪区,HSR-N-00314,GT-MT,4,0.3333333333333333
上海七宝乐购购物中心有限公司,7743.363,22296.473,15447.383,7.453894e-05,977.0006,491.63257,2223.361,3857.5366,3016.5586,5306.226,8.407705e-05,8.591547e-05,上海,东区,苏沪区,TES-0031,乐购,9,0.75
上海万安山姆超市有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,90891.055,89429.11,99371.32,74142.46,119962.31,101561.68,103782.41,上海,东区,苏沪区,Sam-N-00027,山姆,7,0.5833333333333334
上海世纪联华外高桥购物有限公司,8.950954e-05,22296.473,0.00016403859,7.453894e-05,7.566992e-05,27354.078,34585.727,38860.56,32669.914,33135.043,33004.715,16722.234,上海,东区,苏沪区,CLH-0050,世纪联华,7,0.5833333333333334
上海世纪联华西部商业有限公司中环路,25403.572,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,40177.87,41595.41,49347.56,41152.43,24433.902,41772.586,18283.564,上海,东区,苏沪区,CLH-0058,世纪联华,7,0.5833333333333334
上海世纪联华超市南桥有限公司,22018.057,24408.234,30092.633,7.453894e-05,5984.591,27083.633,34134.42,41609.39,35776.773,24433.902,35883.758,16124.625,上海,东区,苏沪区,CLH-0120,"世纪联华, GT-MT",11,0.9166666666666666
上海世纪联华超市南汇有限公司,25403.572,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,27118.22,34626.73,36734.64,31053.426,31378.281,31075.586,18283.564,上海,东区,苏沪区,CLH-0042,世纪联华,7,0.5833333333333334
上海世纪联华超市卢湾有限公司,8.950954e-05,7.856167e-05,46555.555,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,19051.031,24383.543,上海,东区,苏沪区,CLH-0041,经销商,2,0.16666666666666666
上海世纪联华超市嘉定有限公司,21893.51,24203.809,30381.102,7.453894e-05,7.566992e-05,27103.516,36417.168,49107.46,36072.773,35781.14,36091.23,24383.543,上海,东区,苏沪区,CLH-0036,"世纪联华, GT-MT",10,0.8333333333333334
上海世纪联华超市奉贤有限公司,21037.863,24101.568,29525.758,7.453894e-05,5159.597,27920.553,36658.332,45248.508,36078.82,36233.87,36717.105,16149.2,上海,东区,苏沪区,CLH-0094,"世纪联华, GT-MT",11,0.9166666666666666
上海世纪联华超市宝山庙顾村有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,36256.664,35592.2,35462.996,35429.777,24383.543,上海,东区,苏沪区,CLH-0090,世纪联华,5,0.4166666666666667
上海世纪联华超市杨浦有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,32073.15,36259.31,37168.953,32872.047,29180.549,23861.785,8.591547e-05,上海,东区,苏沪区,CLH-0130,世纪联华,5,0.4166666666666667
上海世纪联华超市浦东御桥店有限公司,21002.527,24372.826,46555.555,7.453894e-05,7.566992e-05,27815.184,21011.254,47232.52,36756.047,31909.195,8.407705e-05,8.591547e-05,上海,东区,苏沪区,CLH-0056,"世纪联华, GT-MT",8,0.6666666666666666
上海世纪联华超市浦电有限公司,8.950954e-05,7.856167e-05,0.00016403859,21154.787,7.566992e-05,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,23236.69,386.9148,上海,东区,苏沪区,CLH-0106,经销商,2,0.16666666666666666
上海世纪联华超市淞南有限公司,25120.016,25029.422,33279.027,7.453894e-05,4874.3438,37991.062,41590.273,47293.69,45300.28,42826.98,39984.484,16722.234,上海,东区,苏沪区,CLH-0046,"世纪联华, GT-MT",11,0.9166666666666666
上海世纪联华超市花木有限公司,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,21475.771,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,23033.426,386.9148,上海,东区,苏沪区,CLH-0101,经销商,2,0.16666666666666666
上海世纪联华超市虹口有限公司,24023.434,22296.473,31194.74,7.453894e-05,7.566992e-05,32102.535,37750.53,36657.82,31807.19,-0.00045141764,8.407705e-05,8.591547e-05,上海,东区,苏沪区,CLH-0037,"世纪联华, GT-MT",7,0.5833333333333334
上海世纪联华超市闵行颛桥有限公司,25269.715,23080.275,32145.799,7.453894e-05,5328.481,27245.88,35463.156,41997.17,17419.676,34189.65,34806.11,21004.799,上海,东区,苏沪区,CLH-0122,"世纪联华, GT-MT",11,0.9166666666666666
上海世纪联华超市青浦有限公司,21958.553,25279.633,30614.154,7.453894e-05,5525.241,27095.617,37129.11,45003.95,36443.36,36295.7,35786.258,14442.051,上海,东区,苏沪区,CLH-0043,"世纪联华, GT-MT",11,0.9166666666666666
上海嘉定区--南翔印象城店,25403.572,25945.049,37219.652,7.453894e-05,16996.457,15926.177,19742.94,20629.906,17521.258,25499.986,23861.785,20766.879,上海,东区,苏沪区,YH-N-02604,永辉,11,0.9166666666666666
上海嘉定大润发,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,23347.164,6.137827e-05,43108.926,44281.086,30977.12,上海,东区,苏沪区,RTM-0072,大润发,3,0.25
上海嘉定安亭大润发商贸有限公司,69733.52,45396.473,90353.625,7.453894e-05,7.566992e-05,37105.543,58046.023,51094.547,38996.863,61067.266,50550.89,43836.645,上海,东区,苏沪区,RTM-0236,大润发,10,0.8333333333333334
上海大华大润发商贸有限公司,8.950954e-05,7.856167e-05,57217.21,7.453894e-05,7.566992e-05,24595.215,31699.201,23347.164,26882.266,43508.0,36811.01,28687.383,上海,东区,苏沪区,RTM-0038,大润发,8,0.6666666666666666
上海大宁大润发商贸有限公司,55074.61,44031.633,83223.03,7.453894e-05,21475.771,55924.445,62740.348,54724.79,35731.316,62706.074,51684.37,35489.7,上海,东区,苏沪区,RTM-0039,大润发,10,0.8333333333333334
上海市家乐福松江2店,9119.225,8974.431,10922.806,7.453894e-05,6548.248,2156.4407,563.94727,869.58624,6.137827e-05,-0.00045141764,8.407705e-05,24383.543,上海,东区,苏沪区,CRF-N-00009,家乐福,7,0.5833333333333334
上海市闵行区吴中爱琴海店,6920.521,11113.587,46555.555,7.453894e-05,7.566992e-05,8721.992,21011.254,12038.729,11235.742,8644.698,10844.287,11429.786,上海,东区,苏沪区,YH-N-02567,永辉,10,0.8333333333333334
上海康桥大润发商贸有限公司,98180.42,22296.473,46555.555,7.453894e-05,7.566992e-05,90891.055,89429.11,76711.89,63385.605,94983.625,88883.12,65343.652,上海,东区,苏沪区,RTM-0042,大润发,10,0.8333333333333334
上海徐汇-华泾永辉,7785.0723,17049.586,32910.855,7.453894e-05,21475.771,5549.7007,10962.574,7062.83,6003.024,11072.793,8898.071,7120.315,上海,东区,苏沪区,YH-N-01978,永辉,10,0.8333333333333334
上海惠多生活购物广场,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,26571.502,25602.06,24433.902,26596.059,26617.672,南京,东区,苏沪区,HSR-N-00205,GT-MT,5,0.4166666666666667
上海新欧尚超市有限公司南汇店,67564.01,51917.266,85599.15,7.453894e-05,7.566992e-05,64114.742,73635.61,54030.074,49675.918,72301.375,74401.02,24383.543,上海,东区,苏沪区,AUC-0029,大润发,10,0.8333333333333334
上海新欧尚超市有限公司嘉定店,58893.703,43991.117,105235.74,7.453894e-05,66410.67,47491.17,67345.19,41238.47,42277.508,61048.3,23861.785,48755.008,上海,东区,苏沪区,AUC-0014,大润发,11,0.9166666666666666
上海新欧尚超市有限公司绍兴店,54659.836,54337.55,106231.68,45797.9,21475.771,6251.21,56991.4,46664.13,36852.85,49255.31,53657.14,45339.684,绍兴,东区,浙江区,AUC-0037,大润发,12,1.0
上海新欧尚超市有限公司金山店,52213.414,22296.473,90033.586,65481.7,82316.73,49467.113,49998.43,49024.406,34993.2,58002.395,54802.11,24383.543,上海,东区,苏沪区,AUC-0041,大润发,12,1.0
上海新欧尚超市有限公司金科店,35068.64,30765.58,46555.555,7.453894e-05,21475.771,6251.21,42045.23,39400.49,36635.312,43721.95,42699.566,20614.451,上海,东区,苏沪区,AUC-0064,大润发,11,0.9166666666666666
上海松江九亭金地店,9881.218,18926.732,0.00016403859,4235.6226,21475.771,13642.962,21011.254,14840.088,11663.876,18309.412,15291.085,12157.251,上海,东区,苏沪区,YH-N-01977,永辉,11,0.9166666666666666
上海松江区--云间路店,18538.83,25259.416,46555.555,7.453894e-05,7.566992e-05,14009.598,21370.387,18588.678,22989.387,29528.12,23861.785,24383.543,上海,东区,苏沪区,YH-N-00797,永辉,10,0.8333333333333334
上海欧尚超市有限公司中原店,44299.258,41058.06,70507.08,7.453894e-05,7.566992e-05,56698.312,55006.598,36224.16,37035.027,54771.152,50074.887,47897.414,上海,东区,苏沪区,AUC-0016,大润发,10,0.8333333333333334
上海欧尚超市有限公司长阳店,44470.14,37081.613,79374.02,7.453894e-05,7.566992e-05,42691.58,21011.254,23347.164,45475.22,51281.723,50271.45,37544.59,上海,东区,苏沪区,AUC-0013,大润发,10,0.8333333333333334
上海欧尚超市有限公司闵行店,53684.574,43210.004,71708.98,7.453894e-05,7.566992e-05,6251.21,51254.47,48140.57,55722.656,40124.582,58198.008,35814.85,上海,东区,苏沪区,AUC-0015,大润发,10,0.8333333333333334
上海泥城大润发商贸有限公司,30513.52,25726.582,65568.78,7.453894e-05,34501.633,25598.385,42584.086,28027.582,30599.486,32013.918,31900.473,25382.629,上海,东区,苏沪区,RTM-0243,大润发,11,0.9166666666666666
上海浦东嘉里OLE店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,5782.6416,10445.102,8925.348,10931.008,9046.885,上海,东区,苏沪区,SH-101186,华润OLE,5,0.4166666666666667
上海浦东新区--三林万科店,10497.135,21052.055,34182.824,14016.342,12356.03,15833.407,12033.046,13060.089,9277.695,13795.134,12526.676,24383.543,上海,东区,苏沪区,YH-N-01778,永辉,12,1.0
上海浦东新区曹路恒越广场店,18353.986,37497.64,47507.11,7.453894e-05,7.566992e-05,34763.023,25583.209,25289.148,17067.883,27746.24,23861.785,21292.64,上海,东区,苏沪区,YH-N-02144,永辉,10,0.8333333333333334
